Wo,Vds,Temp,Intervalley,Nd,Mod index
352.0,24.0,300.0,9.0e+11,1e+24,0.008735607260567662
352.0,24.0,300.0,9.0e+11,1e+25,0.5928986593878558
352.0,24.0,300.0,9.0e+11,5e+23,0.01207521530865244
352.0,24.0,300.0,9.0e+11,5e+24,0.008055629610465551
352.0,24.0,400.0,9.0e+11,1e+24,0.009357005698957734
352.0,24.0,400.0,9.0e+11,1e+25,0.009605192529732558
352.0,24.0,400.0,9.0e+11,5e+23,0.007779971797164779
352.0,24.0,400.0,9.0e+11,5e+24,0.007977782596341559
352.0,24.0,500.0,9.0e+11,1e+24,0.007364401252813235
352.0,24.0,500.0,9.0e+11,1e+25,0.008681401512651501
352.0,24.0,500.0,9.0e+11,5e+23,0.0072645230438104814
352.0,24.0,500.0,9.0e+11,5e+24,0.008498456160857648
352.0,25.0,300.0,9.0e+11,1e+24,0.011249955678398928
352.0,25.0,300.0,9.0e+11,1e+25,0.8000801965361304
352.0,25.0,300.0,9.0e+11,5e+23,0.014030847899927819
352.0,25.0,300.0,9.0e+11,5e+24,0.00909211969488197
352.0,25.0,400.0,9.0e+11,1e+24,0.00978768361248597
352.0,25.0,400.0,9.0e+11,1e+25,0.009691331715144387
352.0,25.0,400.0,9.0e+11,5e+23,0.0097608921594152
352.0,25.0,400.0,9.0e+11,5e+24,0.007822732517446331
352.0,25.0,500.0,9.0e+11,1e+24,0.008474653665085527
352.0,25.0,500.0,9.0e+11,1e+25,0.008984364482198677
352.0,25.0,500.0,9.0e+11,5e+23,0.008447286685806774
352.0,25.0,500.0,9.0e+11,5e+24,0.009135701294913765
352.0,26.0,300.0,9.0e+11,1e+24,0.023215284735318784
352.0,26.0,300.0,9.0e+11,1e+25,0.9384774844535363
352.0,26.0,300.0,9.0e+11,5e+23,0.01923520736980784
352.0,26.0,300.0,9.0e+11,5e+24,0.09354821277859338
352.0,26.0,400.0,9.0e+11,1e+24,0.009875767021614636
352.0,26.0,400.0,9.0e+11,1e+25,0.009943809834448439
352.0,26.0,400.0,9.0e+11,5e+23,0.009744508879372189
352.0,26.0,400.0,9.0e+11,5e+24,0.008029346502544324
352.0,26.0,500.0,9.0e+11,1e+24,0.007400783549271421
352.0,26.0,500.0,9.0e+11,1e+25,0.009250502422307176
352.0,26.0,500.0,9.0e+11,5e+23,0.01070342475823884
352.0,26.0,500.0,9.0e+11,5e+24,0.0074714652378096045
352.0,27.0,300.0,9.0e+11,1e+24,0.08899880174418076
352.0,27.0,300.0,9.0e+11,1e+25,0.9673214843006394
352.0,27.0,300.0,9.0e+11,5e+23,0.07213178748152403
352.0,27.0,300.0,9.0e+11,5e+24,0.8275558328108513
352.0,27.0,400.0,9.0e+11,1e+24,0.013861567632525459
352.0,27.0,400.0,9.0e+11,1e+25,0.017622197322080632
352.0,27.0,400.0,9.0e+11,5e+23,0.0138253260080104
352.0,27.0,400.0,9.0e+11,5e+24,0.007745172007463896
352.0,27.0,500.0,9.0e+11,1e+24,0.010066000907957156
352.0,27.0,500.0,9.0e+11,1e+25,0.008704879510284829
352.0,27.0,500.0,9.0e+11,5e+23,0.009270928330770825
352.0,27.0,500.0,9.0e+11,5e+24,0.007712948499797384
352.0,28.0,300.0,9.0e+11,1e+24,0.10948512995433311
352.0,28.0,300.0,9.0e+11,1e+25,1.117692430334508
352.0,28.0,300.0,9.0e+11,5e+23,0.062103667089913134
352.0,28.0,300.0,9.0e+11,5e+24,0.8732661216577623
352.0,28.0,400.0,9.0e+11,1e+24,0.017900130000475325
352.0,28.0,400.0,9.0e+11,1e+25,0.8286246032753591
352.0,28.0,400.0,9.0e+11,5e+23,0.023547831885016742
352.0,28.0,400.0,9.0e+11,5e+24,0.01063964490954603
352.0,28.0,500.0,9.0e+11,1e+24,0.008804634036110813
352.0,28.0,500.0,9.0e+11,1e+25,0.009359959142546156
352.0,28.0,500.0,9.0e+11,5e+23,0.009971485018098828
352.0,28.0,500.0,9.0e+11,5e+24,0.008007243982402351
352.0,29.0,300.0,9.0e+11,1e+24,0.1236512067438558
352.0,29.0,300.0,9.0e+11,1e+25,1.206738510082716
352.0,29.0,300.0,9.0e+11,5e+23,0.09183060548937691
352.0,29.0,300.0,9.0e+11,5e+24,0.9260598717083983
352.0,29.0,400.0,9.0e+11,1e+24,0.06693415885684163
352.0,29.0,400.0,9.0e+11,1e+25,0.913461120475468
352.0,29.0,400.0,9.0e+11,5e+23,0.0802477735218823
352.0,29.0,400.0,9.0e+11,5e+24,0.0836500853011013
352.0,29.0,500.0,9.0e+11,1e+24,0.012373449259057118
352.0,29.0,500.0,9.0e+11,1e+25,0.011509483950238233
352.0,29.0,500.0,9.0e+11,5e+23,0.01278292458421332
352.0,29.0,500.0,9.0e+11,5e+24,0.008168739138867495
352.0,30.0,300.0,9.0e+11,1e+24,0.1103557030506989
352.0,30.0,300.0,9.0e+11,1e+25,1.227548819428143
352.0,30.0,300.0,9.0e+11,5e+23,0.08718091207341686
352.0,30.0,300.0,9.0e+11,5e+24,0.9392211506139297
352.0,30.0,400.0,9.0e+11,1e+24,0.10859248612216926
352.0,30.0,400.0,9.0e+11,1e+25,1.0378612074289182
352.0,30.0,400.0,9.0e+11,5e+23,0.06219941054282614
352.0,30.0,400.0,9.0e+11,5e+24,0.8096950695815203
352.0,30.0,500.0,9.0e+11,1e+24,0.02395276942959187
352.0,30.0,500.0,9.0e+11,1e+25,0.02672254565648274
352.0,30.0,500.0,9.0e+11,5e+23,0.022977486952900358
352.0,30.0,500.0,9.0e+11,5e+24,0.011299824647446163
352.0,35.0,300.0,9.0e+11,1e+24,0.3775285066106563
352.0,35.0,300.0,9.0e+11,1e+25,1.3347791499491426
352.0,35.0,300.0,9.0e+11,5e+23,0.11359707001632013
352.0,35.0,300.0,9.0e+11,5e+24,1.0369371407226544
352.0,35.0,400.0,9.0e+11,1e+24,0.09536175426403712
352.0,35.0,400.0,9.0e+11,1e+25,1.2887485838699662
352.0,35.0,400.0,9.0e+11,5e+23,0.1546790377352746
352.0,35.0,400.0,9.0e+11,5e+24,0.9670441604806226
352.0,35.0,500.0,9.0e+11,1e+24,0.13169659562293207
352.0,35.0,500.0,9.0e+11,1e+25,1.1467481415534455
352.0,35.0,500.0,9.0e+11,5e+23,0.09130355995010624
352.0,35.0,500.0,9.0e+11,5e+24,0.868603101662125
352.0,40.0,300.0,9.0e+11,1e+24,0.44494040748044744
352.0,40.0,300.0,9.0e+11,1e+25,1.3186003100895898
352.0,40.0,300.0,9.0e+11,5e+23,0.156621998462515
352.0,40.0,300.0,9.0e+11,5e+24,1.0853438343635102
352.0,40.0,400.0,9.0e+11,1e+24,0.3609942403208753
352.0,40.0,400.0,9.0e+11,1e+25,1.3493935992782475
352.0,40.0,400.0,9.0e+11,5e+23,0.17025492163977954
352.0,40.0,400.0,9.0e+11,5e+24,1.0275947308961348
352.0,40.0,500.0,9.0e+11,1e+24,0.08345035049804675
352.0,40.0,500.0,9.0e+11,1e+25,1.281030067414501
352.0,40.0,500.0,9.0e+11,5e+23,0.06670762093520041
352.0,40.0,500.0,9.0e+11,5e+24,0.957143984346806
352.0,45.0,300.0,9.0e+11,1e+24,0.5258741743874464
352.0,45.0,300.0,9.0e+11,1e+25,1.3276971786301792
352.0,45.0,300.0,9.0e+11,5e+23,0.156042585347583
352.0,45.0,300.0,9.0e+11,5e+24,1.1354985084835219
352.0,45.0,400.0,9.0e+11,1e+24,0.444860871120511
352.0,45.0,400.0,9.0e+11,1e+25,1.3424205831172558
352.0,45.0,400.0,9.0e+11,5e+23,0.0343921357967465
352.0,45.0,400.0,9.0e+11,5e+24,1.0888999419943866
352.0,45.0,500.0,9.0e+11,1e+24,0.32591053825633526
352.0,45.0,500.0,9.0e+11,1e+25,1.311541532311789
352.0,45.0,500.0,9.0e+11,5e+23,0.08753800511389895
352.0,45.0,500.0,9.0e+11,5e+24,1.0022232278944607
352.0,50.0,300.0,9.0e+11,1e+24,0.561211392095256
352.0,50.0,300.0,9.0e+11,1e+25,1.368718830084811
352.0,50.0,300.0,9.0e+11,5e+23,0.14791379717364558
352.0,50.0,300.0,9.0e+11,5e+24,1.1799005105790519
352.0,50.0,400.0,9.0e+11,1e+24,0.5268852535482427
352.0,50.0,400.0,9.0e+11,1e+25,1.3535274994272397
352.0,50.0,400.0,9.0e+11,5e+23,0.0600124723293177
352.0,50.0,400.0,9.0e+11,5e+24,1.1373138921962107
352.0,50.0,500.0,9.0e+11,1e+24,0.4359120403760563
352.0,50.0,500.0,9.0e+11,1e+25,1.322813828145185
352.0,50.0,500.0,9.0e+11,5e+23,0.06378392388009332
352.0,50.0,500.0,9.0e+11,5e+24,1.0630201901338583
352.0,55.0,300.0,9.0e+11,1e+24,0.6150586160915857
352.0,55.0,300.0,9.0e+11,1e+25,1.3770522129029477
352.0,55.0,300.0,9.0e+11,5e+23,0.06007456197076763
352.0,55.0,300.0,9.0e+11,5e+24,1.1932659319866827
352.0,55.0,400.0,9.0e+11,1e+24,0.6755716765249136
352.0,55.0,400.0,9.0e+11,1e+25,1.3801491207225753
352.0,55.0,400.0,9.0e+11,5e+23,0.04599700323816316
352.0,55.0,400.0,9.0e+11,5e+24,1.1659608079680666
352.0,55.0,500.0,9.0e+11,1e+24,0.6106346223126068
352.0,55.0,500.0,9.0e+11,1e+25,1.3589147466697196
352.0,55.0,500.0,9.0e+11,5e+23,0.1034814393597603
352.0,55.0,500.0,9.0e+11,5e+24,1.1245167609171605
352.0,60.0,300.0,9.0e+11,1e+24,0.7051635705051942
352.0,60.0,300.0,9.0e+11,1e+25,1.3920676932747436
352.0,60.0,300.0,9.0e+11,5e+23,0.08951534244826986
352.0,60.0,300.0,9.0e+11,5e+24,1.2450410717241671
352.0,60.0,400.0,9.0e+11,1e+24,0.7148521865623172
352.0,60.0,400.0,9.0e+11,1e+25,1.4077654484923994
352.0,60.0,400.0,9.0e+11,5e+23,0.08106075790827176
352.0,60.0,400.0,9.0e+11,5e+24,1.2301293577573122
352.0,60.0,500.0,9.0e+11,1e+24,0.6569101483051379
352.0,60.0,500.0,9.0e+11,1e+25,1.3631738800062343
352.0,60.0,500.0,9.0e+11,5e+23,0.0682748507572864
352.0,60.0,500.0,9.0e+11,5e+24,1.1825147863574184
